t,q1,q2,q3,q4,q5,q6,v1,v2,v3,v4,v5,v6,R,VB,p,qterminal,e4,e5,cost
0.58,0.05256798517290603,0.0343694324587255,0.01849806118346308,0.016146947388539494,0.016201741031201155,0.010239398937140176,0.2536079168595864,0.1820451472116304,0.09146505296895543,0.0883088422019968,0.0604758757988509,0.05414088653694954,0.0016462558060993883,0.0006905259874816978,0.009949457015371725,0.024481227296621534,-0.08723897476064468,-0.04633872336160055,0.00640840095429213
0.59,0.055141054330549104,0.0362241311766547,0.01942687947045045,0.0170427670958265,0.01681130358185251,0.0107859582692573,0.26101515256787056,0.1889218112880565,0.09430412791636884,0.09085856116784675,0.06143366790805477,0.05517118403935338,0.0017109684435471341,0.0007340547950004123,0.010483112709708498,0.025777974895468396,-0.08781936758677203,-0.04720069876719309,0.006533924645635022
0.6,0.05778846939439391,0.03814841766625936,0.020384253885701364,0.017964187822336657,0.01743035414507592,0.011342826751319408,0.2684767396695077,0.1959631722101881,0.09717624655051131,0.09342904408583033,0.06237338668848288,0.05620272169726906,0.0017769301953742037,0.0007795835189078567,0.011035334451234863,0.02711843916078294,-0.08836792545160363,-0.048072436762395795,0.006658217310214182
0.61,0.06051076314265342,0.04014395313112832,0.021370513929415445,0.01891141719010904,0.01805870923674969,0.011910016947401297,0.2759905327116934,0.20317208855170238,0.10008122406867537,0.096020291656022,0.0632944817487119,0.057235532766746734,0.0018441285582842346,0.000827178512808708,0.011606508282790171,0.02850345169739856,-0.08888422962115688,-0.04895439360488526,0.006781240578416228
0.62,0.06330844694835364,0.042212427708306306,0.02238598732874788,0.019884662957211537,0.018696179861420824,0.012487541777374557,0.28355439596943954,0.21055148856054476,0.1030188905690239,0.09863233069856547,0.06419640114510523,0.058269655217170015,0.0019125506520282813,0.0008769080427176415,0.012197032106710307,0.029933870045026394,-0.08936781811598662,-0.04984703136057963,0.006902957425959548
0.63,0.06618201087237635,0.04435556116891477,0.0234310001840057,0.02088413328838805,0.019342571494703562,0.013075414566004072,0.2911662025962588,0.21810437093258983,0.10598909049127554,0.1012652160435559,0.065078590972917,0.05930513212256623,0.0019821832330645683,0.00092884237161178,0.012807316729546945,0.0314105802524412,-0.08981818442358991,-0.05075081804039824,0.007023332201887687
0.64,0.06913192374794598,0.04657510362652703,0.0245058771091945,0.021910037044596715,0.01999768406192944,0.013673649095944368,0.29882383376251137,0.22583380559047145,0.10899168204342126,0.1039190324180985,0.06594049501780053,0.06034201205190843,0.0020530127081088874,0.0009830538499560541,0.013437786982229628,0.03293449963722181,-0.0902347755702323,-0.05166622786033012,0.007142330625470254
0.65,0.07215863325643145,0.04887283625326665,0.02561094136697677,0.02296258409145777,0.020661311913184006,0.01428225966459866,0.3065251777797837,0.2337429344522109,0.11202653664972101,0.10659389634361935,0.0667815543916542,0.061380349449472425,0.0021250251479870757,0.0010396170124194653,0.014088882912940512,0.034506579723752914,-0.09061699044920626,-0.052593741025181294,0.007259919806505356
0.66,0.07526256599432907,0.05125057200363964,0.026746514997891074,0.02404198562667911,0.02133324379501885,0.01490126114478064,0.31426812921236313,0.24183497220269193,0.11509353836838872,0.10928995803692798,0.0676012072254485,0.06242020501306727,0.0021982063018983304,0.0010986086812796224,0.014761061062377939,0.03612780938317648,-0.09096417785407238,-0.05353384420854922,0.007376068321951853
0.67,0.07844412753128414,0.05371015634602252,0.027912918943838103,0.025148454526613656,0.02201326281918054,0.015530669049075881,0.3220505879747739,0.2501132070565099,0.11819258331837501,0.11200740332634675,0.06839888837969398,0.0634616460640521,0.002272541612410929,0.0011601080768891875,0.015454795822726207,0.03779921817804791,-0.09127563479688933,-0.054487030081977667,0.007490746286199322
