t,q1,q2,q3,q4,q5,q6,v1,v2,v3,v4,v5,v6,R,VB,p,qterminal,e4,e5,cost
0.3,0.002372451223280965,6.649652793341439e-5,-2.298011995692627e-6,0.1291544640222314,-1.5649759567674805e-5,0.002338924384960303,0.009179155746919071,0.00020511175716517006,5.50376173615607e-5,-0.09078565918481557,5.6618295306094156e-6,0.00030600139547950713,1.1835276209290351e-5,0.005485052284406615,0.0316149424892195,0.06652669935671013,0.0021082983998563093,1.2711602566597458e-5,2.778200635303545e-6
0.31,0.0024635204772521183,6.852285964657725e-5,-1.7356772143771858e-6,0.1282455396537334,-1.5576801262764046e-5,0.0023406429406623535,0.00903317806572445,0.0002001762890827439,5.7380159428832064e-5,-0.09098810446614253,8.884583221626802e-6,4.128254211355678e-5,1.1864016979505149e-5,0.00541701178505057,0.03129344621219305,0.06589842651769709,0.0021787703978841944,1.3480539416293584e-5,2.9670400676029387e-6
0.32,0.0025530860402962706,7.050051906432095e-5,-1.1513734481839344e-6,0.12733491561428031,-1.5472964753020256e-5,0.0023398189595244053,0.008878574692425032,0.0001953803191868541,5.943334175150899e-5,-0.09112643294699245,1.1838336597977432e-5,-0.0002027557695106067,1.1894558129510133e-5,0.00534865999799441,0.03096449299829393,0.06525059676530343,0.0022407403369585077,1.4116099946508452e-5,3.1382265662591945e-6
0.33,0.00264106625256605,7.243098671058558e-5,-5.47934970164918e-7,0.12642320848723052,-1.534091166291064e-5,0.002336651920755971,0.008716253525328427,0.00019074045938935127,6.120916986377322e-5,-0.09120550218599723,1.452899678967544e-5,-0.00042756218661642016,1.1926722172817743e-5,0.005280095061641223,0.030628996891397336,0.06458537131883135,0.0022948485090674153,1.4627823376265876e-5,3.2916206445126844e-6
0.34,0.002727388195925958,7.431589492795468e-5,7.192780656086418e-8,0.1255109880187669,-1.5183237963451177e-5,0.002331327306095458,0.008547055818953778,0.0001862705193799651,6.27203727844083e-5,-0.0912298262671473,1.6963744659533523e-5,-0.0006344884449081765,1.1960331673316842e-5,0.005211408063704335,0.030287817706768652,0.06390478800893831,0.002341687359900979,1.5024654321971553e-5,3.427360953536545e-6
0.35000000000000003,0.0028119870512467644,7.615700154985532e-5,7.056345064533782e-7,0.12459878042957383,-1.5002462664578634e-5,0.0023240175419985353,0.008371760873067643,0.00018198184244889803,6.398019294270251e-5,-0.09120360010251012,1.915075275658243e-5,-0.0008247947749636811,1.1995211718035845e-5,0.0051426833557273646,0.029941762095144486,0.06321076300565294,0.0023818056874645166,1.5315351813946887e-5,3.545804388794091e-6
0.36,0.0028948055009136863,7.795616682274291e-5,1.3507388746434943e-6,0.12368707149251851,-1.4801018860477248e-5,0.002314882887447191,0.008191090390943427,0.00017788361615406187,6.500218268646105e-5,-0.09113072195818182,2.1098990582087843e-5,-0.000999655342848705,1.2031191842697946e-5,0.005073998876263505,0.02959158495402779,0.06250509347997033,0.0024157123547260684,1.550764187105664e-5,3.647476352951566e-6
0.37,0.0029757931733667854,7.971533322067217e-5,2.004931102690306e-6,0.12277630939331007,-1.4581247000036269e-5,0.0023040722677469243,0.008005712531168078,0.0001739831388976803,6.580005695835875e-5,-0.09101481435428907,2.2817995995437535e-5,-0.001160163596446466,1.2068107500428778e-5,0.005005426477735398,0.029237991103367156,0.061789460987776976,0.0024438792128895215,1.5609197861303238e-5,3.7330284253096907e-6
0.38,0.0030549061267135303,8.143650775845355e-5,2.6660387521345545e-6,0.1218669073897848,-1.4345389862231776e-5,0.0022917240556448518,0.007816245673688394,0.0001702860601359329,6.638755243457935e-5,-0.0908592434587682,2.431773156083356e-5,-0.0013073374456462642,1.2105801155006006e-5,0.004937032252789641,0.028881637154412318,0.061065435394125345,0.0024667445537111393,1.562708805060197e-5,3.8032057839673775e-6
0.39,0.0031321063686675916,8.312174661762752e-5,3.33202638519779e-6,0.12095924628423523,-1.409558915530366e-5,0.002277966801745202,0.007623261922646512,0.00016679659800592517,6.677831299522966e-5,-0.0906671371066838,2.5608432808561725e-5,-0.0014421242140507655,1.2144123058730409e-5,0.004868876857035536,0.028523133516035085,0.06033447919483578,0.0024847151622254954,1.5567804973746445e-5,3.858817326487487e-6
0.4,0.003207361410269756,8.477314180409427e-5,4.000994130047025e-6,0.12005367672203854,-1.3833883403386593e-5,0.00226291991661032,0.007427290362559962,0.00016351772675482387,6.698579842205942e-5,-0.09044140153432412,2.670047849967891e-5,-0.0015654053492909726,1.218293177584061e-5,0.004801015825404053,0.02816304648831082,0.059597952106384994,0.0024981686453999508,1.543778005115312e-5,3.900712440000916e-6
0.41000000000000003,0.0032806438510196117,8.639280956316558e-5,4.671175463219418e-6,0.11915052132890556,-1.3562206984119872e-5,0.0022466943070822555,0.0072288200870330825,0.00016045134888323487,6.70232035909945e-5,-0.09018473693516867,2.760430276762008e-5,-0.0016780008687872685,1.2222094494176194e-5,0.004733499880235899,0.027801900405775643,0.058857115826776524,0.0025074560995295703,1.5242646539637865e-5,3.9297637786663995e-6
0.42,0.003351930993213005,8.798288043257553e-5,5.340934223762414e-6,0.11825007669818172,-1.328239012446597e-5,0.0022293929694133076,0.007028303014234397,0.0001575984413680766,6.690340039642502e-5,-0.0898996519116253,2.8330290092424754e-5,-0.0017806735482719517,1.2261487169380462e-5,0.004666375229429708,0.027440179796471002,0.0581131388795167,0.002512903466958094,1.4987874514428211e-5,3.946850193623533e-6
0.43,0.003421204483441474,8.954549065594275e-5,6.008761136927496e-6,0.1173526152387401,-1.299615969913418e-5,0.002211111541847051,0.006826156506147327,0.00015495919117321236,6.663888316719603e-5,-0.08958847691623806,2.888871511151407e-5,-0.0018741328455806274,1.230099452990519e-5,0.004599683853668538,0.02707833153299126,0.05736710147827419,0.002514813622512449,1.4678541635899615e-5,3.952845460625833e-6
0.44,0.003488449979356989,9.108277491067161e-5,6.6732697992733735e-6,0.11645838689324159,-1.2705140685052781e-5,0.002191938819221107,0.006622765803935699,0.00015253311756269154,6.624172576616372e-5,-0.0892533767439305,2.9289672928104383e-5,-0.0019590385782023924,1.2340509974958439e-5,0.00453346378180825,0.02671676695325796,0.05662000035374749,0.002513467969899999,1.4319426876409661e-5,3.948608500002355e-6
0.45,0.003553656839925619,9.25968601382725e-5,7.333192349508924e-6,0.11556762073592143,-1.241085819524576e-5,0.002171957232003105,0.006418486293348465,0.00015031916791228368,6.572356135262807e-5,-0.08889636215272557,2.954303377057256e-5,-0.0020360043545904196,1.2379935385458245e-5,0.004467749354023879,0.026355863936310273,0.055872753503332304,0.0025091279657572657,1.3914865342003737e-5,3.934975908977274e-6
0.46,0.0036168178375301616,9.408986031759341e-5,7.987374911917117e-6,0.1146805264583197,-1.2114739960626636e-5,0.002151243292139137,0.0062136456102827925,0.0001483158180938435,6.509554909221549e-5,-0.08851930065772919,2.9658398973850132e-5,-0.0021056007876943147,1.241918087396019e-5,0.004402571472245124,0.025995968918129705,0.05512620482368104,0.0025020365340949896,1.3468990518357748e-5,3.912756310220587e-6
0.47000000000000003,0.0036779288903855106,9.556387212909204e-5,8.634772835681089e-6,0.11379729575087517,-1.181811915428807e-5,0.002129868007891903,0.006008545600310322,0.00014652114574738502,6.436837180574885e-5,-0.08812392657999388,2.9645072520119272e-5,-0.002168358480523814,1.2458164481315907e-5,0.004337957838038565,0.02563739884158532,0.05438112860905323,0.0024924194305036423,1.298558792819594e-5,3.882726347888401e-6
0.48,0.0037369888138607055,9.70209713865346e-5,9.274445804031246e-6,0.11291810358756073,-1.1522237515947386e-5,0.0021078972698679805,0.0058034641411913186,0.0001449329100332945,6.355221468370898e-5,-0.08771185039051968,2.951203429142635e-5,-0.002224770811303584,1.2496811838138909e-5,0.004273933177843479,0.02528044303177084,0.05363823389149731,0.0024804861624375812,1.2468311710273322e-5,3.845626834967626e-6
0.49,0.0037939990893682807,9.846321014030396e-5,9.905552880469831e-6,0.11204310942048012,-1.1228248673115735e-5,0.002085392210086668,0.005598656836235342,0.00014354861029711597,6.265676602832942e-5,-0.08728456738848857,2.926792512413509e-5,-0.002275296535882428,1.2535055806385364e-5,0.004210519455638308,0.02492536499067051,0.052898168605663834,0.0024664317045382106,1.192028923628756e-5,3.802162648254521e-6
0.5,0.003848963649599598,9.989261438009514e-5,1.0527347524949164e-5,0.11117245829067177,-1.093722159344728e-5,0.0020624095360066807,0.005394358591121657,0.0001423655416678648,6.169122064476032e-5,-0.08684346578587455,2.8921030952216315e-5,-0.002320362199102391,1.2572836100510159e-5,0.004147736073570711,0.024572404111923674,0.05216152357829871,0.0024504369566007433,1.1344616558462622e-5,3.752999799171587e-6
0.51,0.00390188867896447,0.00010131118221609592,1.1139172709931261e-5,0.11030628186097023,-1.0650144226596116e-5,0.002039001841244066,0.005190785079393397,0.0001413808421949724,6.0664283790170956e-5,-0.08638983421865265,2.8479273067468458e-5,-0.0023603643863273774,1.2610098903794137e-5,0.004085600060659678,0.0242217773110423,0.051428836329042715,0.0024326700052772487,1.0744272366847166e-5,3.69876589613952e-6
0.52,0.003952782428167394,0.00010272088255001853,1.1740456017661752e-5,0.1094446993764173,-1.0367927140030704e-5,0.0020152178945645224,0.004988134105372302,0.00014059153861015108,5.958417501479045e-5,-0.08592486873112898,2.795020198257501e-5,-0.0023956718194486195,1.2646796483408596e-5,0.0040241262500394295,0.02387368057177284,0.05070059468261589,0.002413286969311229,1.0121644421035872e-5,3.640050053566753e-6
0.53,0.004001655041930694,0.00010412365414776606,1.233070483611079e-5,0.10858781855729949,-1.0091407242901738e-5,0.001991102908660468,0.004786586872164579,0.00013999458170800514,5.8458637696104806e-5,-0.08544967927539822,2.734100254791828e-5,-0.002426627303302826,1.2682886807194203e-5,0.003963327445232506,0.023528290409943316,0.04997724019420617,0.00239243289709537,9.479166765305768e-6,3.57740359836514e-6
0.54,0.004048518398951165,0.00010552140503391984,1.290950165704431e-5,0.10773573642947423,-9.82135142763054e-6,0.001966698790159983,0.004586309160966794,0.0001395868777524739,5.729495234168105e-5,-0.08496529575556162,2.665849055324335e-5,-0.002453549537827353,1.2718333167441046e-5,0.003903214575863433,0.02318576525549427,0.0492591713883906,0.002370242252931476,8.819150230858852e-6,3.511340039766083e-6
0.55,0.004093385963227371,0.00010691601217335615,1.3476499552318539e-5,0.10688854009643405,-9.558460277459204e-6,0.0019420443721214714,0.004387452427066508,0.00013936531489545703,5.60999529119932e-5,-0.08447267364278402,2.5909115257117532e-5,-0.0024767348085258183,1.275310381673293e-5,0.0038437968432398504,0.02284624675388077,0.04854674681321856,0.0023468402271974997,8.143568498496184e-6,3.442337921116711e-6
0.56,0.004136272645964663,0.0001083093214440684,1.4031417713654317e-5,0.10604630745716656,-9.303371621545615e-6,0.0019171756302594734,0.004190154820556793,0.00013932678835495274,5.488003704027841e-5,-0.0839726992079264,2.5098977416362876e-5,-0.002496458549828133,1.2787171612058954e-5,0.0037850818564578678,0.022509860991557776,0.04784028792000497,0.0023223428252867467,7.4543219061466786e-6,3.3708403676313495e-6
0.5700000000000001,0.004177194677321619,0.00010970314781955425,1.4574037184137384e-5,0.10520910787357667,-9.056664081756547e-6,0.0018921258840528135,0.003994542134358893,0.00013946822594680157,5.3641177469405034e-5,-0.08346619437733306,2.4233820956624983e-5,-0.0025129768091480546,1.2820513676322187e-5,0.003727075759301322,0.02217671964525584,0.04714008176695681,0.002296857783935652,6.752987966891354e-6,3.2972573788787987e-6
0.58,0.00421616948730264,0.0001110992757302079,1.5104196752211537e-5,0.10437700279105049,-8.818860555614291e-6,0.0018669259837532154,0.0038007286864207824,0.00013978659621602914,5.238895071591731e-5,-0.08295392125410334,2.331904804551689e-5,-0.002526527603204318,1.285311107273001e-5,0.003669783348590702,0.021846921060290875,0.04644638355866574,0.0022704850965163115,6.041362100565774e-6,3.2219671838668932e-6
0.59,0.004253215595162378,0.00011249945961848572,1.5621788963435922e-5,0.10355004631540364,-8.590431554123992e-6,0.0018416044843111536,0.0036088181407432363,0.00014027893222291754,5.112853960181313e-5,-0.08243658632541212,2.2359734543863076e-5,-0.0025373321779316063,1.2884948493879322e-5,0.003613208184423642,0.021520551260532515,0.04575941902704297,0.002243317558034294,5.3206254824982115e-6,3.1453178175621503e-6
0.6,0.004288352506729114,0.00011390542459979295,1.6126756352711688e-5,0.1027282857492426,-8.371798458609489e-6,0.001816187807147995,0.003418904270683156,0.0001409423392604507,4.986475854154454e-5,-0.0819148443741161,2.1360632166526855e-5,-0.0025455961820471506,1.2916013967208573e-5,0.003557352692733839,0.021197684892687387,0.045079386659419685,0.002215441267765572,4.592236852632347e-6,3.0676287288544425e-6
