t,q1,q2,q3,q4,q5,q6,v1,v2,v3,v4,v5,v6,R,VB,p,qterminal,e4,e5,cost
0.27,0.005961976491784864,0.03428800936717756,0.010660981945532806,0.0021665066391784752,0.0033779395463653245,0.002430482736696648,0.06481682372908189,0.14451841291399276,0.05963316627946275,0.02288750936231869,0.02741954914934687,0.020640773304950625,0.00021225581479857934,5.368347007284373e-5,0.0010446921481856942,0.0025996522005168584,-0.05400856245117821,-0.021719775461061124,0.002185961585183616
0.28,0.0066328855048441325,0.03575055935611014,0.011263713312874735,0.0024032470545947023,0.003656756874745461,0.002641614603098336,0.0693862741304905,0.148023115001779,0.060919050429968064,0.024467867344906167,0.028341017323153125,0.021586563061522686,0.00023480065351718824,6.015327209187991e-5,0.0011502330371249774,0.002861221992377631,-0.055491668700878016,-0.0227687188125871,0.002323358737479355
0.29,0.0073501233094078085,0.03724909863519249,0.011879486502715723,0.0026560083974304038,0.003944703965327466,0.002862232949414978,0.07408212580340749,0.15171592104859263,0.062241984891060524,0.026091549650927835,0.029245703519100864,0.022538038516789607,0.00025872973377732826,6.718013849063781e-5,0.0012627867149831214,0.0031400054849718352,-0.05694066653450574,-0.023817925807806384,0.002462779375322013
0.3,0.008114940269114641,0.03878549840466506,0.012508684959043805,0.002925219600765652,0.00424161886781604,0.003092393722073119,0.0789016526767352,0.1555949278353754,0.06360449132242214,0.027757698835417257,0.0301347626222834,0.02349501880763701,0.0002840623855364994,7.479701580787454e-5,0.0013826973708500497,0.0034368322468757363,-0.05835566368925672,-0.024867298972983846,0.0026040435688156477
0.31,0.008928559597840332,0.040361612719169174,0.01315171542974454,0.0032113011616237102,0.004547350603728805,0.003332151095925818,0.08384215073206627,0.15965860428310863,0.06500871691925485,0.029465485215399326,0.031009233547163288,0.02445733044289735,0.0003108161705268152,8.303777386661986e-5,0.0015103161863249646,0.0037525473263145025,-0.05973674465296747,-0.02591682759515369,0.0027469775886582023
0.32,0.009792177576173027,0.04197928205944788,0.01380900445428161,0.0035146654210650194,0.004861757994684151,0.0035815575469513024,0.08890093719928095,0.16390576206755492,0.0664564799021431,0.031214107358297057,0.031870037308235274,0.025424807118034368,0.00033900694420737064,9.193719133165137e-5,0.0016460001666942403,0.004088008243869921,-0.0610839708950006,-0.02696657569797246,0.0028914138837455917
0.33,0.010706963760008313,0.04364033662614979,0.014480995278261294,0.0038357168490105466,0.005184708484520098,0.0038406639235921986,0.09407534978299735,0.1683355293549028,0.06794930953790464,0.03300279254769203,0.03271797759605894,0.026397289618042896,0.0003686489167811209,0.00010153094974828403,0.0017901111878606258,0.004444082525290136,-0.062397380152996645,-0.028016671324368875,0.0030371909424524975
0.34,0.011674061181531506,0.04534659938502342,0.015168145144035392,0.0041748523337226135,0.005516076976639449,0.004109519517407121,0.09936274591357552,0.17294732729639775,0.06948848142222772,0.03483079724480207,0.03355374316245978,0.02737462577907917,0.0003997547130342399,0.0001118556353781354,0.001943015239367564,0.004821645725503459,-0.06367698614131001,-0.029067297503102493,0.003184153167243727
0.35000000000000003,0.012694586542814426,0.04709988888967304,0.01587092291269929,0.004532461475909577,0.005855744702613512,0.004388172133564081,0.10476050201801843,0.1777408489952005,0.07107504857634712,0.03669740755483937,0.034377911606858824,0.02835667049125417,0.000432335430553442,0.00012294874840965814,0.00210508185173517,0.0052215799145483325,-0.06492277753086592,-0.030118684978786718,0.003332150697490976
0.36,0.013769630402208964,0.04890202190508149,0.016589806978614483,0.004908926887495626,0.006203598133472476,0.004676668161562888,0.11026601280733832,0.1827160406536792,0.07270986892917164,0.03860193969822377,0.03519095406909732,0.02934328573698329,0.00046640069641081807,0.00013484871882918337,0.0022766836868894982,0.005644772572482445,-0.06613471749367539,-0.031171105397164386,0.0034810392375233356
