t,q1,q2,q3,q4,q5,q6,v1,v2,v3,v4,v5,v6,R,VB,p,qterminal,e4,e5,cost
0.23,0.004327284257379716,0.18106211869612227,-0.007095442478234326,0.0010681220068807732,-0.006559416102767582,0.0016152858477788677,0.051606903011405844,0.26019935938903044,-0.021108690758948178,0.016292912422309444,-0.03219048300790896,0.016657723027537538,0.000520830966187851,5.2585392465996956e-5,0.0011075991895330612,0.0027358728556595305,-0.04691392602795427,-0.05878923609479546,0.004034168385066652
0.24,0.004863404559286598,0.18371521403249966,-0.007292488595628718,0.0012386879634730188,-0.006876711390369217,0.0017865889802796471,0.055638780663240316,0.2704327536562789,-0.018280070367386898,0.017829167092750443,-0.03125780139541439,0.017604266927472377,0.0005620246494369312,5.534221518467584e-5,0.0011091787389630383,0.0027363292168446304,-0.04836038284889225,-0.05971718267385463,0.004204890225232163
0.25,0.005440487888404309,0.18647105522882915,-0.007460652361597627,0.0014248811886332234,-0.007184372683641174,0.0019673978874995327,0.059799063035768506,0.28075055934078247,-0.015333954174162508,0.019418177348428493,-0.03026525789784005,0.018558822367044203,0.0006049350860123608,5.8492831256028856e-5,0.001114909403614988,0.0027470393860930926,-0.04976847514134577,-0.06064879434049915,0.004377506471727421
0.26,0.006059804900066368,0.18933054596422746,-0.00759880896902182,0.0016272237512419676,-0.007481847227281222,0.0021577910749899917,0.06408506887762712,0.291164564745507,-0.012280190194152312,0.02105886328612854,-0.029221892416026383,0.019521073092546515,0.0006495808332776137,6.20853612079641e-5,0.0011258546180256109,0.002770667123762291,-0.05113752910522612,-0.061585671501394636,0.004551938866696399
0.27,0.00672259935352805,0.19229470419068997,-0.007705926811211316,0.001846227437464242,-0.007768668783566443,0.002357844052003128,0.06849410049038586,0.30168584892199424,-0.009127588622224068,0.022750247443614247,-0.02813597873530336,0.02049073559694706,0.0006959796397100669,6.616664138368836e-5,0.0011430068021407037,0.0028096964275370552,-0.05246685267175771,-0.06252926599666392,0.004728104032593456
0.28,0.0074300879550942295,0.19536465541115125,-0.007781057628183613,0.002082394751460935,-0.008044450270855864,0.002567629644893922,0.07302344521112643,0.31232485453149383,-0.005884024848270881,0.024491450156581673,-0.02701508390852339,0.0214675563979047,0.0007441483978706541,7.078244022389773e-5,0.0011672910335772844,0.0028664404228973222,-0.05375573197420218,-0.06348089946735616,0.004905914274808783
0.29,0.00818346021499774,0.19854162664976885,-0.007823327628745333,0.0023362198724642654,-0.008308876979111696,0.0027872182858542133,0.07767037668392725,0.3230914535485537,-0.0025565318008383244,0.026281685462956658,-0.025866124252416706,0.02245130981056361,0.0007941031048630465,7.5977702989379e-5,0.0011995697396119617,0.002943052829070022,-0.0550034279800401,-0.06444177934781573,0.00508527831598183
0.3,0.008983878316024473,0.20182694104641652,-0.007831929487431324,0.0026081895734311493,-0.008561700328298104,0.0030166782814322526,0.08243215594051986,0.33399500651779773,0.000848617230338367,0.02812025751107188,-0.024695417920024058,0.023441796113716582,0.0008458588296772383,8.179681531509952e-5,0.001240648087030714,0.003041541193554884,-0.05620917313823686,-0.06541301235751346,0.0052661019160789935
0.31,0.009832476992064297,0.2052220130142618,-0.0078061151266069825,0.002898784106161369,-0.008802732135202163,0.003256076064325496,0.0873060323072847,0.34504441600637814,0.004325834237058492,0.03000655744085638,-0.023508734032960738,0.024438840025025662,0.0008994296865935255,8.82838782138522e-5,0.0012912798157345019,0.0031637812575825634,-0.05737216784798925,-0.06639561670099119,0.005448288463470726
0.32,0.010730363414925451,0.20872834390513545,-0.0077451892035017905,0.003208478057500724,-0.009031839354719693,0.0035054764311776383,0.09228924415422858,0.35624817480577864,0.00787014970879628,0.031940060709745234,-0.022311338441110374,0.025442289422065535,0.0009548288140690733,9.548298907303665e-5,0.0013521733213031752,0.0033115319630767424,-0.058491577396711826,-0.06739053229771487,0.005631739501756322
0.33,0.011678617087925476,0.2123475181328601,-0.0076485032306250825,0.003537741180802704,-0.009248939262446642,0.0037649427686908,0.09737901950348953,0.367614409395601,0.011477152623671487,0.03392032481505636,-0.021108036257534865,0.02645201427552432,0.001012068359046553,0.0001034385246770571,0.001423997839380829,0.0034864507308449916,-0.05956652846456746,-0.06839863032460206,0.005816355247964749
0.34,0.01267828974491425,0.21608119970940895,-0.007515450265476592,0.0038870392065514154,-0.009453995046625299,0.004034537269905274,0.10257257650991526,0.3791509191209612,0.01514293648014701,0.03594698739673459,-0.01990321120238064,0.027467905746430803,0.0010711594657585616,0.00011219542345382644,0.001507389619456378,0.003690108726539782,-0.06059610618192206,-0.06942072064101862,0.006002035017617001
